instrument_type	lat	lon	depth	start_date	end_date	poc	trap_type	doi	days	key
sediment_trap	50	-145	3800	1985-09-13	1985-09-27	3.0975	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5869
sediment_trap	50	-145	3800	1985-09-27	1985-10-11	1.8809	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5870
sediment_trap	50	-145	1000	1985-10-11	1985-10-25	8.5852	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5871
sediment_trap	50	-145	3800	1985-10-11	1985-10-25	2.9864	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5871
sediment_trap	50	-145	1000	1985-11-13	1985-11-26	4.087	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5872
sediment_trap	50	-145	3800	1985-11-13	1985-11-26	5.245	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5872
sediment_trap	50	-145	1000	1985-11-26	1985-12-09	3.012	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5873
sediment_trap	50	-145	3800	1985-11-26	1985-12-09	2.79	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5873
sediment_trap	50	-145	1000	1985-12-09	1985-12-23	2.661	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5874
sediment_trap	50	-145	3800	1985-12-09	1985-12-23	2.093	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5874
sediment_trap	50	-145	1000	1985-12-23	1986-01-05	2.8175	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5875
sediment_trap	50	-145	3800	1985-12-23	1986-01-05	1.489	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5875
sediment_trap	50	-145	1000	1986-01-05	1986-01-19	2.76	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5876
sediment_trap	50	-145	3800	1986-01-05	1986-01-19	1.3585	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5876
sediment_trap	50	-145	1000	1986-01-19	1986-02-01	2.114	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5877
sediment_trap	50	-145	3800	1986-01-19	1986-02-01	1.074	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5877
sediment_trap	50	-145	1000	1986-02-01	1986-02-15	2.066	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5878
sediment_trap	50	-145	1000	1986-02-15	1986-02-28	2.115	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5879
sediment_trap	50	-145	1000	1986-02-28	1986-03-14	8.626	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5880
sediment_trap	50	-145	1000	1986-03-14	1986-03-27	4.266	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5881
sediment_trap	50	-145	1000	1986-03-27	1986-04-10	4.1718	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5882
sediment_trap	50	-145	1000	1986-04-10	1986-04-23	8.7734	moored	10.1594/PANGAEA.855600	13.5	SED_TRAP_5883
sediment_trap	50	-145	3800	1986-05-25	1986-06-08	2.7823	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5884
sediment_trap	50	-145	3800	1986-06-08	1986-06-22	2.5649	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5885
sediment_trap	50	-145	3800	1986-06-22	1986-07-06	2.49	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5886
sediment_trap	50	-145	3800	1986-07-20	1986-08-03	4.1952	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5887
sediment_trap	50	-145	3800	1986-08-03	1986-08-17	7.6863	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5888
sediment_trap	50	-145	3800	1986-08-17	1986-08-31	7.0178	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5889
sediment_trap	50	-145	3800	1986-10-21	1986-11-05	3.7407	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5890
sediment_trap	50	-145	3800	1986-11-05	1986-11-20	1.9237	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5891
sediment_trap	50	-145	3800	1986-11-20	1986-12-05	1.3356	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5892
sediment_trap	50	-145	3800	1986-12-05	1986-12-20	1.1715	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5893
sediment_trap	50	-145	3800	1986-12-20	1987-01-04	1.0913	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5894
sediment_trap	50	-145	3800	1987-01-04	1987-01-19	1.1414	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5895
sediment_trap	50	-145	3800	1987-01-19	1987-02-03	1.2198	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5896
sediment_trap	50	-145	3800	1987-02-03	1987-02-18	0.6227	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5897
sediment_trap	50	-145	3800	1987-02-18	1987-03-05	0.992	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5898
sediment_trap	50	-145	3800	1987-03-05	1987-03-20	1.7756	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5899
sediment_trap	50	-145	3800	1987-03-20	1987-04-04	2.9748	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5900
sediment_trap	50	-145	50	1987-04-03	1987-04-05	32.6333	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5901
sediment_trap	50	-145	100	1987-04-03	1987-04-05	28.6379	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5901
sediment_trap	50	-145	200	1987-04-03	1987-04-05	13.0281	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5901
sediment_trap	50	-145	400	1987-04-03	1987-04-05	12.5751	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5901
sediment_trap	50	-145	500	1987-04-03	1987-04-05	17.4296	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5901
sediment_trap	50	-145	600	1987-04-03	1987-04-05	11.4876	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5901
sediment_trap	50	-145	800	1987-04-03	1987-04-05	9.2084	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5901
sediment_trap	50	-145	1000	1987-04-03	1987-04-05	9.8459	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5901
sediment_trap	50	-145	3800	1987-04-07	1987-04-21	3.9833	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5902
sediment_trap	50	-145	3800	1987-04-21	1987-05-05	5.3727	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5903
sediment_trap	50	-145	3800	1987-05-05	1987-05-19	4.1547	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5904
sediment_trap	50	-145	3800	1987-05-19	1987-06-02	5.7971	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5905
sediment_trap	50	-145	3800	1987-06-02	1987-06-16	6.05	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5906
sediment_trap	50	-145	3800	1987-06-16	1987-06-30	3.7078	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5907
sediment_trap	50	-145	3800	1987-06-30	1987-07-14	3.0029	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5908
sediment_trap	50	-145	3800	1987-07-14	1987-07-28	2.777	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5909
sediment_trap	50	-145	50	1987-07-18	1987-07-20	693.5837	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5910
sediment_trap	50	-145	200	1987-07-18	1987-07-20	97.4755	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5910
sediment_trap	50	-145	300	1987-07-18	1987-07-20	20.5157	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5910
sediment_trap	50	-145	600	1987-07-18	1987-07-20	10.8375	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5910
sediment_trap	50	-145	3800	1987-07-28	1987-08-11	4.8986	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5911
sediment_trap	50	-145	3800	1987-08-11	1987-08-25	8.6047	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5912
sediment_trap	50	-145	3800	1987-08-25	1987-09-08	1.7204	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5913
sediment_trap	50	-145	3800	1987-09-08	1987-09-22	1.209	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5914
sediment_trap	50	-145	50	1987-09-29	1987-10-08	161.5562	moored	10.1594/PANGAEA.855600	9.5	SED_TRAP_5915
sediment_trap	50	-145	100	1987-09-29	1987-10-08	29.7001	moored	10.1594/PANGAEA.855600	9.5	SED_TRAP_5915
sediment_trap	50	-145	200	1987-09-29	1987-10-08	29.3202	moored	10.1594/PANGAEA.855600	9.5	SED_TRAP_5915
sediment_trap	50	-145	400	1987-09-29	1987-10-08	27.2537	moored	10.1594/PANGAEA.855600	9.5	SED_TRAP_5915
sediment_trap	50	-145	500	1987-09-29	1987-10-08	18.2214	moored	10.1594/PANGAEA.855600	9.5	SED_TRAP_5915
sediment_trap	50	-145	600	1987-09-29	1987-10-08	8.9937	moored	10.1594/PANGAEA.855600	9.5	SED_TRAP_5915
sediment_trap	50	-145	800	1987-09-29	1987-10-08	8.1819	moored	10.1594/PANGAEA.855600	9.5	SED_TRAP_5915
sediment_trap	50	-145	3800	1987-10-02	1987-10-20	3.501	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5916
sediment_trap	50	-145	3800	1987-10-20	1987-11-07	1.7422	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5917
sediment_trap	50	-145	3800	1987-11-07	1987-11-25	2.5186	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5918
sediment_trap	50	-145	3800	1987-11-25	1987-12-13	1.688	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5919
sediment_trap	50	-145	3800	1987-12-13	1987-12-31	0.992	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5920
sediment_trap	50	-145	3800	1987-12-31	1988-01-18	0.684	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5921
sediment_trap	50	-145	3800	1988-01-18	1988-02-05	1.0241	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5922
sediment_trap	50	-145	3800	1988-02-05	1988-02-23	0.75	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5923
sediment_trap	50	-145	3800	1988-02-23	1988-03-13	0.9065	moored	10.1594/PANGAEA.855600	19.5	SED_TRAP_5924
sediment_trap	50	-145	3800	1988-03-13	1988-03-31	1.8069	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5925
sediment_trap	50	-145	3800	1988-03-31	1988-04-18	2.067	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5926
sediment_trap	50	-145	3800	1988-04-18	1988-05-06	2.1584	moored	10.1594/PANGAEA.855600	18.5	SED_TRAP_5927
sediment_trap	50	-145	50	1988-05-08	1988-05-10	177.4496	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5928
sediment_trap	50	-145	100	1988-05-08	1988-05-10	149.3026	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5928
sediment_trap	50	-145	200	1988-05-08	1988-05-10	63.2159	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5928
sediment_trap	50	-145	300	1988-05-08	1988-05-10	125.1935	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5928
sediment_trap	50	-145	400	1988-05-08	1988-05-10	15.655	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5928
sediment_trap	50	-145	500	1988-05-08	1988-05-10	45.0273	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5928
sediment_trap	50	-145	600	1988-05-08	1988-05-10	69.2703	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5928
sediment_trap	50	-145	3800	1988-05-10	1988-05-27	1.9043	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5929
sediment_trap	50	-145	3800	1988-05-27	1988-06-12	1.4537	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5930
sediment_trap	50	-145	3800	1988-06-12	1988-06-29	1.9257	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5931
sediment_trap	50	-145	3800	1988-06-29	1988-07-15	2.3639	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5932
sediment_trap	50	-145	50	1988-07-03	1988-07-07	145.3061	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	100	1988-07-03	1988-07-07	69.6443	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	200	1988-07-03	1988-07-07	62.7653	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	300	1988-07-03	1988-07-07	26.9584	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	400	1988-07-03	1988-07-07	16.6182	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	500	1988-07-03	1988-07-07	18.3822	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	600	1988-07-03	1988-07-07	20.2411	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	800	1988-07-03	1988-07-07	13.4125	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	1000	1988-07-03	1988-07-07	10.0317	moored	10.1594/PANGAEA.855600	4.5	SED_TRAP_5933
sediment_trap	50	-145	3800	1988-07-15	1988-08-01	1.5458	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5934
sediment_trap	50	-145	3800	1988-08-01	1988-08-17	1.3142	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5935
sediment_trap	50	-145	3800	1988-08-17	1988-09-03	9.9129	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5936
sediment_trap	50	-145	3800	1989-01-04	1989-01-16	1.3338	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5937
sediment_trap	50	-145	3800	1989-01-16	1989-01-28	1.1667	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5938
sediment_trap	50	-145	3800	1989-01-28	1989-02-09	1.1209	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5939
sediment_trap	50	-145	3800	1989-02-09	1989-02-21	0.8785	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5940
sediment_trap	50	-145	3800	1989-03-05	1989-03-17	0.5591	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5941
sediment_trap	50	-145	3800	1989-03-17	1989-03-29	0.5799	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5942
sediment_trap	50	-145	3800	1989-03-29	1989-04-10	0.6149	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5943
sediment_trap	50	-145	3800	1989-04-10	1989-04-22	1.2932	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5944
sediment_trap	50	-145	3800	1989-04-22	1989-05-04	4.0275	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5945
sediment_trap	50	-145	200	1989-05-08	1989-05-20	8.5349	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5946
sediment_trap	50	-145	200	1989-05-08	1994-05-16	18.1644	moored	10.1594/PANGAEA.855600	1834.75	SED_TRAP_5947
sediment_trap	50	-145	1000	1989-05-08	1989-05-20	5.0453	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5946
sediment_trap	50	-145	3800	1989-05-08	1989-05-20	2.4443	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5946
sediment_trap	50	-145	50	1989-05-13	1989-05-15	173.8339	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	100	1989-05-13	1989-05-15	112.6929	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	200	1989-05-13	1989-05-15	43.2062	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	300	1989-05-13	1989-05-15	22.4679	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	400	1989-05-13	1989-05-15	34.1734	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	500	1989-05-13	1989-05-15	27.1443	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	600	1989-05-13	1989-05-15	9.0884	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	800	1989-05-13	1989-05-15	14.244	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	1000	1989-05-13	1989-05-15	12.5492	moored	10.1594/PANGAEA.855600	2.5	SED_TRAP_5948
sediment_trap	50	-145	200	1989-05-20	1989-06-01	13.3353	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5949
sediment_trap	50	-145	1000	1989-05-20	1989-06-01	5.796	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5949
sediment_trap	50	-145	3800	1989-05-20	1989-06-01	2.2656	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5949
sediment_trap	50	-145	200	1989-06-01	1989-06-13	14.3407	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5950
sediment_trap	50	-145	1000	1989-06-01	1989-06-13	9.6344	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5950
sediment_trap	50	-145	3800	1989-06-01	1989-06-13	2.2865	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5950
sediment_trap	50	-145	200	1989-06-13	1989-06-25	15.4069	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5951
sediment_trap	50	-145	1000	1989-06-13	1989-06-25	12.4136	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5951
sediment_trap	50	-145	3800	1989-06-13	1989-06-25	5.2503	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5951
sediment_trap	50	-145	200	1989-06-25	1989-07-07	11.9449	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5952
sediment_trap	50	-145	1000	1989-06-25	1989-07-07	8.7982	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5952
sediment_trap	50	-145	3800	1989-06-25	1989-07-07	6.6553	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5952
sediment_trap	50	-145	200	1989-07-07	1989-07-19	13.6973	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5953
sediment_trap	50	-145	1000	1989-07-07	1989-07-19	7.0566	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5953
sediment_trap	50	-145	3800	1989-07-07	1989-07-19	3.6591	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5953
sediment_trap	50	-145	200	1989-07-19	1989-07-31	21.5725	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5954
sediment_trap	50	-145	1000	1989-07-19	1989-07-31	8.5183	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5954
sediment_trap	50	-145	3800	1989-07-19	1989-07-31	3.4362	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5954
sediment_trap	50	-145	200	1989-07-31	1989-08-12	17.6252	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5955
sediment_trap	50	-145	1000	1989-07-31	1989-08-12	10.6818	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5955
sediment_trap	50	-145	3800	1989-07-31	1989-08-12	5.1965	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5955
sediment_trap	50	-145	200	1989-08-12	1989-08-24	8.2866	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5956
sediment_trap	50	-145	1000	1989-08-12	1989-08-24	2.7394	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5956
sediment_trap	50	-145	3800	1989-08-12	1989-08-24	3.4038	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5956
sediment_trap	50	-145	200	1989-08-24	1989-09-05	6.7327	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5957
sediment_trap	50	-145	1000	1989-08-24	1989-09-05	3.6017	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5957
sediment_trap	50	-145	3800	1989-08-24	1989-09-05	2.5205	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5957
sediment_trap	50	-145	200	1989-09-05	1989-09-17	8.1026	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5958
sediment_trap	50	-145	1000	1989-09-05	1989-09-17	6.4221	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5958
sediment_trap	50	-145	3800	1989-09-05	1989-09-17	1.6253	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5958
sediment_trap	50	-145	200	1989-09-17	1989-09-29	5.7705	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5959
sediment_trap	50	-145	1000	1989-09-17	1989-09-29	1.0589	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5959
sediment_trap	50	-145	3800	1989-09-17	1989-09-29	2.2264	moored	10.1594/PANGAEA.855600	12.5	SED_TRAP_5959
sediment_trap	50	-145	200	1989-10-16	1989-11-01	3.0253	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5960
sediment_trap	50	-145	1000	1989-10-16	1989-11-01	1.4697	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5960
sediment_trap	50	-145	3800	1989-10-16	1989-11-01	0.9486	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5960
sediment_trap	50	-145	200	1989-11-01	1989-11-18	4.5494	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5961
sediment_trap	50	-145	1000	1989-11-01	1989-11-18	2.408	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5961
sediment_trap	50	-145	3800	1989-11-01	1989-11-18	0.8227	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5961
sediment_trap	50	-145	200	1989-11-18	1989-12-04	7.6244	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5962
sediment_trap	50	-145	1000	1989-11-18	1989-12-04	2.9599	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5962
sediment_trap	50	-145	3800	1989-11-18	1989-12-04	0.9326	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5962
sediment_trap	50	-145	200	1989-12-04	1989-12-21	6.9533	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5963
sediment_trap	50	-145	1000	1989-12-04	1989-12-21	2.309	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5963
sediment_trap	50	-145	3800	1989-12-04	1989-12-21	0.9585	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5963
sediment_trap	50	-145	200	1989-12-21	1990-01-06	8.8003	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5964
sediment_trap	50	-145	1000	1989-12-21	1990-01-06	2.3665	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5964
sediment_trap	50	-145	3800	1989-12-21	1990-01-06	1.2849	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5964
sediment_trap	50	-145	200	1990-01-06	1990-01-23	5.7162	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5965
sediment_trap	50	-145	1000	1990-01-06	1990-01-23	1.5378	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5965
sediment_trap	50	-145	3800	1990-01-06	1990-01-23	1.5935	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5965
sediment_trap	50	-145	200	1990-01-23	1990-02-08	2.6851	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5966
sediment_trap	50	-145	1000	1990-01-23	1990-02-08	0.5894	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5966
sediment_trap	50	-145	3800	1990-01-23	1990-02-08	1.3045	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5966
sediment_trap	50	-145	200	1990-02-08	1990-02-25	5.1648	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5967
sediment_trap	50	-145	1000	1990-02-08	1990-02-25	0.4513	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5967
sediment_trap	50	-145	3800	1990-02-08	1990-02-25	1.0018	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5967
sediment_trap	50	-145	200	1990-02-25	1990-03-13	6.1285	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5968
sediment_trap	50	-145	1000	1990-02-25	1990-03-13	0.7945	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5968
sediment_trap	50	-145	3800	1990-02-25	1990-03-13	1.117	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5968
sediment_trap	50	-145	200	1990-03-13	1990-03-30	5.0641	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5969
sediment_trap	50	-145	1000	1990-03-13	1990-03-30	0.9897	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5969
sediment_trap	50	-145	3800	1990-03-13	1990-03-30	0.7705	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5969
sediment_trap	50	-145	200	1990-03-30	1990-04-15	6.8949	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5970
sediment_trap	50	-145	1000	1990-03-30	1990-04-15	1.5069	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5970
sediment_trap	50	-145	3800	1990-03-30	1990-04-15	0.6721	moored	10.1594/PANGAEA.855600	16.5	SED_TRAP_5970
sediment_trap	50	-145	200	1990-04-15	1990-05-02	24.5046	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5971
sediment_trap	50	-145	1000	1990-04-15	1990-05-02	5.8887	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5971
sediment_trap	50	-145	3800	1990-04-15	1990-05-02	1.0147	moored	10.1594/PANGAEA.855600	17.5	SED_TRAP_5971
sediment_trap	50	-145	50	1990-05-15	1990-05-21	108.7291	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	100	1990-05-15	1990-05-21	74.7257	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	200	1990-05-15	1990-05-21	42.2248	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	300	1990-05-15	1990-05-21	37.2034	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	400	1990-05-15	1990-05-21	37.135	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	500	1990-05-15	1990-05-21	27.498	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	600	1990-05-15	1990-05-21	16.6451	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	800	1990-05-15	1990-05-21	21.7339	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	1000	1990-05-15	1990-05-21	19.2679	moored	10.1594/PANGAEA.855600	6.5	SED_TRAP_5972
sediment_trap	50	-145	200	1990-05-21	1990-06-04	62.9268	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5973
sediment_trap	50	-145	1000	1990-05-21	1990-06-04	10.8888	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5973
sediment_trap	50	-145	3800	1990-05-21	1990-06-04	5.7213	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5973
sediment_trap	50	-145	3700	1990-05-22	1990-06-05	1.5141	moored	10.1594/PANGAEA.855600	14.5	SED_TRAP_5974
sediment_trap	50	-145	200	1990-06-04	1990-06-19	15.6274	moored	10.1594/PANGAEA.855600	15.5	SED_TRAP_5975
